"day22.28","day22.28.1","day22.28.2","day22.28.3","day22.28.4","day22.28.5","day22.28.6","day15.21","day15.21.1","day15.21.2","day15.21.3","day15.21.4","day15.21.5","day15.21.6","day8.14","day8.14.1","day8.14.2","day8.14.3","day8.14.4","day8.14.5","day8.14.6","day1.7","day1.7.1","day1.7.2","day1.7.3","day1.7.4","day1.7.5","day1.7.6"
37,37,37,37,37,37,37,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,55,55,55,55,55,55,55,47,47,47,47,47,47,47,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22,22,22,56,56,56,56,56,56,56
87,87,87,87,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,91,91,91,91,91
0,0,0,0,0,0,0,28,28,28,28,28,28,28,42,42,42,42,42,42,42,0,0,0,0,0,0,0
77,77,77,77,77,77,77,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,55,55,55,55,55,55,55,0,0,0,0,0,0,0,83,83,83,83,83,83,83
14,14,14,14,14,14,14,61,61,61,61,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,98,98,98,98,98,98,98,15,15,15,15,15,15,15,0,0,0,0,0,0,0
40,40,40,40,40,40,40,0,0,0,0,0,0,0,37,37,37,37,37,37,37,0,0,0,0,0,0,0
0,0,0,0,0,0,0,87,87,87,87,87,87,87,37,37,37,37,37,37,37,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,36,36,36,29,29,29,29,29,29,29
0,0,0,0,0,0,0,97,97,97,97,97,97,97,38,38,38,38,38,38,38,0,0,0,0,0,0,0
0,0,0,0,0,0,0,67,67,67,67,67,67,67,0,0,0,0,0,0,0,82,82,82,82,82,82,82
3,3,3,3,3,3,3,0,0,0,0,0,0,0,61,61,61,61,61,61,61,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64,86,86,86,86,86,86,86
0,0,0,0,0,0,0,66,66,66,66,66,66,66,0,0,0,0,0,0,0,99,99,99,99,99,99,99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21,21,21,56,56,56,56,56,56,56
1,1,1,1,1,1,1,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,47,47,47,47,47,81,81,81,81,81,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,72,72,72,72,72,72,72,89,89,89,89,89,89,89,0,0,0,0,0,0,0
0,0,0,0,0,0,0,93,93,93,93,93,93,93,38,38,38,38,38,38,38,0,0,0,0,0,0,0
51,51,51,51,51,51,51,94,94,94,94,94,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,67,67,67,7,7,7,7,7,7,7
84,84,84,84,84,84,84,0,0,0,0,0,0,0,20,20,20,20,20,20,20,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,77,77,77,77,77,63,63,63,63,63,63,63
83,83,83,83,83,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,39,39,39,39,39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46,46,46,46,46,34,34,34,34,34,34,34
79,79,79,79,79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38,38,38,38,38
0,0,0,0,0,0,0,32,32,32,32,32,32,32,0,0,0,0,0,0,0,82,82,82,82,82,82,82
30,30,30,30,30,30,30,0,0,0,0,0,0,0,45,45,45,45,45,45,45,0,0,0,0,0,0,0
14,14,14,14,14,14,14,26,26,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,18,18,18,18,18,18,96,96,96,96,96,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,56,56,56,56,56,56,0,0,0,0,0,0,0,31,31,31,31,31,31,31,0,0,0,0,0,0,0
0,0,0,0,0,0,0,96,96,96,96,96,96,96,0,0,0,0,0,0,0,56,56,56,56,56,56,56
0,0,0,0,0,0,0,44,44,44,44,44,44,44,0,0,0,0,0,0,0,18,18,18,18,18,18,18
0,0,0,0,0,0,0,93,93,93,93,93,93,93,0,0,0,0,0,0,0,28,28,28,28,28,28,28
60,60,60,60,60,60,60,0,0,0,0,0,0,0,49,49,49,49,49,49,49,0,0,0,0,0,0,0
0,0,0,0,0,0,0,57,57,57,57,57,57,57,0,0,0,0,0,0,0,26,26,26,26,26,26,26
4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,80,80,80,80
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,43,43,43,13,13,13,13,13,13,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,56,56,56,41,41,41,41,41,41,41
2,2,2,2,2,2,2,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,72,72,72,72,72,72,0,0,0,0,0,0,0,18,18,18,18,18,18,18,0,0,0,0,0,0,0
0,0,0,0,0,0,0,45,45,45,45,45,45,45,96,96,96,96,96,96,96,0,0,0,0,0,0,0
18,18,18,18,18,18,18,34,34,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,45,45,45,45,45,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,30,30,30,30,30,30,0,0,0,0,0,0,0,32,32,32,32,32,32,32
0,0,0,0,0,0,0,93,93,93,93,93,93,93,0,0,0,0,0,0,0,2,2,2,2,2,2,2
0,0,0,0,0,0,0,77,77,77,77,77,77,77,0,0,0,0,0,0,0,75,75,75,75,75,75,75
10,10,10,10,10,10,10,54,54,54,54,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,88,88,88,88,88,88,88,80,80,80,80,80,80,80,0,0,0,0,0,0,0
5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,85,85,85,85,85
98,98,98,98,98,98,98,0,0,0,0,0,0,0,66,66,66,66,66,66,66,0,0,0,0,0,0,0
15,15,15,15,15,15,15,0,0,0,0,0,0,0,13,13,13,13,13,13,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,41,41,41,41,41,41,41,8,8,8,8,8,8,8,0,0,0,0,0,0,0
94,94,94,94,94,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,42,42,42
27,27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,57,57,57,57,57
0,0,0,0,0,0,0,31,31,31,31,31,31,31,0,0,0,0,0,0,0,77,77,77,77,77,77,77
0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54,54,54,54,54,20,20,20,20,20,20,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,34,34,34,34,34,35,35,35,35,35,35,35
0,0,0,0,0,0,0,27,27,27,27,27,27,27,0,0,0,0,0,0,0,9,9,9,9,9,9,9
4,4,4,4,4,4,4,52,52,52,52,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,83,83,83,83,83,83,71,71,71,71,71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,94,94,94,94,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,88,88,88,88,88
0,0,0,0,0,0,0,10,10,10,10,10,10,10,0,0,0,0,0,0,0,52,52,52,52,52,52,52
0,0,0,0,0,0,0,7,7,7,7,7,7,7,5,5,5,5,5,5,5,0,0,0,0,0,0,0
96,96,96,96,96,96,96,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,93,93,93,93,93,93,93,43,43,43,43,43,43,43,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,93,93,93,93,93,93,93
0,0,0,0,0,0,0,14,14,14,14,14,14,14,10,10,10,10,10,10,10,0,0,0,0,0,0,0
78,78,78,78,78,78,78,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,52,52,52,52,52,52,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,22,22,22,22,22,22,22,76,76,76,76,76,76,76,0,0,0,0,0,0,0
27,27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,63,63,63,63,63
0,0,0,0,0,0,0,47,47,47,47,47,47,47,13,13,13,13,13,13,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,100,100,100,100,100,100,0,0,0,0,0,0,0,39,39,39,39,39,39,39
0,0,0,0,0,0,0,3,3,3,3,3,3,3,22,22,22,22,22,22,22,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,86,86,86,86,86,20,20,20,20,20,20,20
0,0,0,0,0,0,0,68,68,68,68,68,68,68,0,0,0,0,0,0,0,11,11,11,11,11,11,11
88,88,88,88,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,37,37,37,37,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,60,60,60,81,81,81,81,81,81,81
22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19,19,19
17,17,17,17,17,17,17,26,26,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,93,93,93,93,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20
10,10,10,10,10,10,10,0,0,0,0,0,0,0,90,90,90,90,90,90,90,0,0,0,0,0,0,0
22,22,22,22,22,22,22,0,0,0,0,0,0,0,100,100,100,100,100,100,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,56,56,56,56,56,56,56,0,0,0,0,0,0,0,14,14,14,14,14,14,14
68,68,68,68,68,68,68,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,78,78,78,78,78,78,78,58,58,58,58,58,58,58,0,0,0,0,0,0,0
0,0,0,0,0,0,0,28,28,28,28,28,28,28,0,0,0,0,0,0,0,9,9,9,9,9,9,9
0,0,0,0,0,0,0,27,27,27,27,27,27,27,0,0,0,0,0,0,0,82,82,82,82,82,82,82
0,0,0,0,0,0,0,56,56,56,56,56,56,56,25,25,25,25,25,25,25,0,0,0,0,0,0,0
57,57,57,57,57,57,57,0,0,0,0,0,0,0,55,55,55,55,55,55,55,0,0,0,0,0,0,0
97,97,97,97,97,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,57,57,57,57,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,11,11,11,11,11,11,11
49,49,49,49,49,49,49,0,0,0,0,0,0,0,55,55,55,55,55,55,55,0,0,0,0,0,0,0
65,65,65,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24
38,38,38,38,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,83,83,83,83,83
0,0,0,0,0,0,0,25,25,25,25,25,25,25,0,0,0,0,0,0,0,78,78,78,78,78,78,78
0,0,0,0,0,0,0,13,13,13,13,13,13,13,69,69,69,69,69,69,69,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,2,2,2,2,2,2,2
0,0,0,0,0,0,0,97,97,97,97,97,97,97,0,0,0,0,0,0,0,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,56,56,56,3,3,3,3,3,3,3
93,93,93,93,93,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19,19,19
0,0,0,0,0,0,0,30,30,30,30,30,30,30,31,31,31,31,31,31,31,0,0,0,0,0,0,0
22,22,22,22,22,22,22,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,32,32,32,32,32,32,32,6,6,6,6,6,6,6,0,0,0,0,0,0,0
72,72,72,72,72,72,72,0,0,0,0,0,0,0,19,19,19,19,19,19,19,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30,46,46,46,46,46,46,46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,89,89,89,89,89,89,89
17,17,17,17,17,17,17,0,0,0,0,0,0,0,86,86,86,86,86,86,86,0,0,0,0,0,0,0
32,32,32,32,32,32,32,0,0,0,0,0,0,0,52,52,52,52,52,52,52,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30,30,30,30,30,30,30,8,8,8,8,8,8,8,0,0,0,0,0,0,0
59,59,59,59,59,59,59,27,27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22,22,22,46,46,46,46,46,46,46
0,0,0,0,0,0,0,29,29,29,29,29,29,29,34,34,34,34,34,34,34,0,0,0,0,0,0,0
24,24,24,24,24,24,24,0,0,0,0,0,0,0,22,22,22,22,22,22,22,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25
71,71,71,71,71,71,71,0,0,0,0,0,0,0,9,9,9,9,9,9,9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,73,73,73,73,73,44,44,44,44,44,44,44
0,0,0,0,0,0,0,33,33,33,33,33,33,33,85,85,85,85,85,85,85,0,0,0,0,0,0,0
27,27,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,64,64,64,64,64
16,16,16,16,16,16,16,78,78,78,78,78,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,87,87,87,87,87,87,87,0,0,0,0,0,0,0,23,23,23,23,23,23,23
21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8
0,0,0,0,0,0,0,72,72,72,72,72,72,72,90,90,90,90,90,90,90,0,0,0,0,0,0,0
70,70,70,70,70,70,70,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,45,45,45,45,45,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,71,71,71,71,71,71,71,16,16,16,16,16,16,16,0,0,0,0,0,0,0
